Species	Status	MinT	MaxT
Amynodontopsis_bodei	extinct	41.2	47.8
Amynodontopsis_jiyuanensis	extinct	37.2	48.6
Amynodontopsis_parvidens	extinct	37.2	48.6
Amynodontopsis_tholos	extinct	37.2	48.6
Anancus_arvernensis	extinct	11.2	12.85
Anancus_arvernensis	extinct	4.2	7.1
Anancus_arvernensis	extinct	5.3	7.1
Anancus_arvernensis	extinct	5.3	7.1
Anancus_arvernensis	extinct	2.6	5.33
Anancus_arvernensis	extinct	2.6	5.33
Anancus_arvernensis	extinct	2.6	5.33
Anancus_arvernensis	extinct	4.2	5.3
Anancus_arvernensis	extinct	4.2	5.3
Anancus_arvernensis	extinct	4.2	5.3
Anancus_arvernensis	extinct	4.2	5.3
Anancus_arvernensis	extinct	4.2	5.3
Anancus_arvernensis	extinct	4.2	5.3
Anancus_arvernensis	extinct	4.2	5.3
Anancus_arvernensis	extinct	4.2	5.3
Anancus_arvernensis	extinct	4.2	5.3
Anancus_arvernensis	extinct	4.2	5.3
Anancus_arvernensis	extinct	4.2	5.3
Anancus_arvernensis	extinct	3.5	4.87
Anancus_arvernensis	extinct	2.6	4.42
Anancus_arvernensis	extinct	3.5	4.42
Anancus_arvernensis	extinct	3.4	4.2
Anancus_arvernensis	extinct	3.4	4.2
Anancus_arvernensis	extinct	2.275	4.2
Anancus_arvernensis	extinct	3.4	4.2
Anancus_arvernensis	extinct	3.4	4.2
Anancus_arvernensis	extinct	3.4	4.2
Anancus_arvernensis	extinct	3.4	4.2
Anancus_arvernensis	extinct	3.4	4.2
Anancus_arvernensis	extinct	2.6	3.5
Anancus_arvernensis	extinct	2.6	3.5
Anancus_arvernensis	extinct	2.6	3.5
Anancus_arvernensis	extinct	2.6	3.5
Anancus_arvernensis	extinct	2.6	3.5
Anancus_arvernensis	extinct	2.6	3.5
Anancus_arvernensis	extinct	2.6	3.4
Anancus_arvernensis	extinct	2.6	3.4
Anancus_arvernensis	extinct	2.6	3.4
Anancus_arvernensis	extinct	2.6	3.4
Anancus_arvernensis	extinct	2.6	3.4
Anancus_arvernensis	extinct	2.6	3.4
Anancus_arvernensis	extinct	2.6	3.4
Anancus_arvernensis	extinct	2.6	3.4
Anancus_arvernensis	extinct	2.6	3.4
Anancus_arvernensis	extinct	1.95	3.4
Anancus_arvernensis	extinct	1.95	3.4
Anancus_arvernensis	extinct	1.95	3.4
Anancus_arvernensis	extinct	2.6	3.4
Anancus_arvernensis	extinct	1.95	3.4
Anancus_arvernensis	extinct	2.6	3.4
Anancus_arvernensis	extinct	2.6	3.4
Anancus_arvernensis	extinct	2.6	3.4
Anancus_arvernensis	extinct	2.433	2.917
Anancus_arvernensis	extinct	2.433	2.917
Anancus_arvernensis	extinct	1.95	2.675
Anancus_arvernensis	extinct	1.95	2.675
Anancus_arvernensis	extinct	1.98	2.6
Anancus_arvernensis	extinct	2.32	2.6
Anancus_arvernensis	extinct	1.95	2.6
Anancus_arvernensis	extinct	1.95	2.6
Anancus_arvernensis	extinct	1.95	2.6
Anancus_arvernensis	extinct	1.95	2.6
Anancus_arvernensis	extinct	1.95	2.6
Anancus_arvernensis	extinct	1.95	2.6
Anancus_arvernensis	extinct	1.98	2.6
Anancus_arvernensis	extinct	2.32	2.6
Anancus_arvernensis	extinct	2.5	2.5
Anancus_arvernensis	extinct	2.192	2.433
Anancus_arvernensis	extinct	1.95	2.131
Anancus_kazachstanensis	extinct	3.875	4.825
Anancus_kazachstanensis	extinct	3.875	4.825
Anancus_kazachstanensis	extinct	3	3.4
Anancus_kazachstanensis	extinct	1.95	2.6
Anancus_kenyensis	extinct	6.54	7.44
Anancus_kenyensis	extinct	5.3	7.1
Anancus_kenyensis	extinct	2.6	7.1
Anancus_kenyensis	extinct	6	7
Anancus_kenyensis	extinct	5.3	6.54
Anancus_kenyensis	extinct	5.6	6.3
Anancus_kenyensis	extinct	5.6	6.2
Anancus_kenyensis	extinct	5.6	6.2
Anancus_kenyensis	extinct	6.04	6.108
Anancus_kenyensis	extinct	6	6.1
Anancus_kenyensis	extinct	5.7	5.7
Anancus_kenyensis	extinct	5.7	5.7
Anancus_kenyensis	extinct	5.7	5.7
Anancus_kenyensis	extinct	5.2	5.6
Anancus_kenyensis	extinct	5	5.5
Anancus_kenyensis	extinct	3.6	5.33
Anancus_kenyensis	extinct	3.36	5.33
Anancus_kenyensis	extinct	2.6	5.33
Anancus_kenyensis	extinct	2.6	5.33
Anancus_kenyensis	extinct	4.2	5.3
Anancus_kenyensis	extinct	4.9	5.2
Anancus_kenyensis	extinct	5.2	5.2
Anancus_kenyensis	extinct	4.32	4.51
Anancus_kenyensis	extinct	3.6	4.2
Anancus_kenyensis	extinct	3.6	4.2
Anancus_kenyensis	extinct	3.4	4.2
Anancus_kenyensis	extinct	1.785	1.845
Anancus_lehmanni	extinct	8.2	9
Anancus_lehmanni	extinct	8.2	9
Anancus_lehmanni	extinct	7.1	8.2
Anancus_lehmanni	extinct	7.1	8.2
Anancus_lehmanni	extinct	7.1	8.2
Anancus_lehmanni	extinct	7	7
Anancus_osiris	extinct	5.3	7.1
Anancus_osiris	extinct	3.6	5.33
Anancus_osiris	extinct	2.6	5.33
Anancus_osiris	extinct	3.4	4.2
Anancus_osiris	extinct	2.6	3.4
Anancus_osiris	extinct	1.95	2.6
Anancus_osiris	extinct	1.81	2.2
Anancus_osiris	extinct	1.6	1.8
Anancus_perimensis	extinct	2.6	3.56
Anancus_petrocchii	extinct	5.3	7.1
Anancus_sinensis	extinct	5.3	9
Anancus_sinensis	extinct	3.4	5.3
Anancus_sinensis	extinct	3.4	5.3
Anancus_sinensis	extinct	3.6	4.9
Anancus_sinensis	extinct	2.6	3.4
Anancus_sinensis	extinct	2.433	2.917
Anancus_sivalensis	extinct	0.63	2
Anancus_ultimus	extinct	2.6	5.33
Anancus_ultimus	extinct	4.2	5.3
Anancus_ultimus	extinct	3.85	4.4
Anancus_ultimus	extinct	3.58	3.85
Anancus_ultimus	extinct	2.6	3.1
Anchilophus_desmaresti	extinct	38	39
Anchilophus_desmaresti	extinct	38	39
Anchilophus_desmaresti	extinct	37.8	41.2
Anchitherium_aurelianense	extinct	18	20
Anchitherium_aurelianense	extinct	18	20
Anchitherium_aurelianense	extinct	18	20
Anchitherium_aurelianense	extinct	18	20
Anchitherium_aurelianense	extinct	18	20
Anchitherium_aurelianense	extinct	18	20
Anchitherium_aurelianense	extinct	18	20
Anchitherium_aurelianense	extinct	18	20
Anchitherium_aurelianense	extinct	18	20
Anchitherium_aurelianense	extinct	15.6	18.45
Anchitherium_aurelianense	extinct	15.2	18
Anchitherium_aurelianense	extinct	15.2	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	17	18
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	15.2	17
Anchitherium_aurelianense	extinct	16.318	16.583
Anchitherium_aurelianense	extinct	14.8	16.4
Anchitherium_aurelianense	extinct	12.5	15.2
Anchitherium_aurelianense	extinct	12.5	15.2
Anchitherium_aurelianense	extinct	12.5	15.2
Anchitherium_aurelianense	extinct	12.5	15.2
Anchitherium_aurelianense	extinct	12.5	15.2
Anchitherium_aurelianense	extinct	12.5	15.2
Anchitherium_aurelianense	extinct	12.5	15.2
Anchitherium_aurelianense	extinct	13.263	14.059
Anchitherium_aurelianense	extinct	9.5	12.5
Anchitherium_aurelianense	extinct	11.2	12.5
Anchitherium_aurelianense	extinct	11.2	12.5
Anchitherium_aurelianense	extinct	11.2	12.5
Anchitherium_aurelianense	extinct	11.2	12.5
Anchitherium_aurelianense	extinct	11.2	12.5
Anchitherium_aurelianense	extinct	11.2	12.5
Anchitherium_aurelianense	extinct	11.2	12.5
Anchitherium_aurelianense	extinct	9.5	11.2
Anchitherium_aurelianense	extinct	9.5	11.2
Anchitherium_aurelianense	extinct	9.5	11.2
Anchitherium_clarenci	extinct	16	18.8
Anchitherium_clarenci	extinct	16	18.8
Anchitherium_clarenci	extinct	17.5	18.8
Anchitherium_clarenci	extinct	17.5	18.8
Anchitherium_clarenci	extinct	17.5	18.8
Anchitherium_clarenci	extinct	17.5	18.8
Anchitherium_clarenci	extinct	16	17.5
Anchitherium_clarenci	extinct	14.8	16
Anchitherium_corcolense	extinct	16.5	16.9
Anchitherium_cursor	extinct	15.2	17
Anchitherium_cursor	extinct	15.2	17
Anchitherium_cursor	extinct	15.2	17
Anchitherium_cursor	extinct	12.5	15.2
Anchitherium_ezquerrae	extinct	15.2	17
Anchitherium_ezquerrae	extinct	15.2	17
Anchitherium_ezquerrae	extinct	15.2	17
Anchitherium_ezquerrae	extinct	15.2	17
Anchitherium_ezquerrae	extinct	15.2	17
Anchitherium_ezquerrae	extinct	15.2	17
Anchitherium_ezquerrae	extinct	15.2	17
Anchitherium_ezquerrae	extinct	15.2	17
Anchitherium_ezquerrae	extinct	12.5	15.2
Anchitherium_ezquerrae	extinct	12.5	15.2
Anchitherium_ezquerrae	extinct	12.5	15.2
Anchitherium_ezquerrae	extinct	12.5	15.2
Anchitherium_ezquerrae	extinct	12.5	15.2
Anchitherium_ezquerrae	extinct	12.5	15.2
Anchitherium_ezquerrae	extinct	12.5	15.2
Anchitherium_gobiense	extinct	15.2	17
Anchitherium_gobiense	extinct	12.5	15.2
Anchitherium_gobiense	extinct	12.5	15.2
Anchitherium_gobiense	extinct	12.5	15.2
Anchitherium_gobiense	extinct	12.5	15.2
Anchitherium_gobiense	extinct	12.5	15.2
Anchitherium_gobiense	extinct	11.2	12.5
Anchitherium_gobiense	extinct	11.2	12.5
Anchitherium_gobiense	extinct	11.2	12.5
Anchitherium_gobiense	extinct	11.2	12.5
Anchitherium_gobiense	extinct	11.2	12.5
Anchitherium_hippoides	extinct	15.2	16.8
Anchitherium_hippoides	extinct	12.5	15.2
Anchitherium_hippoides	extinct	12.5	15.2
Anchitherium_hippoides	extinct	11.2	12.5
Anchitherium_parequinum	extinct	15.2	17
Anchitherium_parequinum	extinct	16	17
Anchitherium_parequinum	extinct	13.8	16
Anchitherium_procerum	extinct	12.5	15.2
Anchitherium_procerum	extinct	11.2	12.5
Anchitherium_sampelayoi	extinct	9.5	11.2
Anchitherium_sampelayoi	extinct	9.5	11.2
Anchitherium_sampelayoi	extinct	9.5	11.2
Anchitherium_sampelayoi	extinct	9.5	11.2
Anchitherium_sampelayoi	extinct	9	9.5
Ancylotherium_anlungensis	extinct	5.3	7.2
Ancylotherium_cheboitense	extinct	4.4	5
Ancylotherium_cheboitense	extinct	5.9	6.1
Ancylotherium_cheboitense	extinct	5.7	6.5
Ancylotherium_cheboitense	extinct	5.33	7.25
Ancylotherium_grivensis	extinct	11.1	13.5
Ancylotherium_grivensis	extinct	11.1	13.5
Ancylotherium_hellenicum	extinct	9.8	11.1
Ancylotherium_hennigi	extinct	1.3	1.9
Ancylotherium_hennigi	extinct	1.3	1.9
Ancylotherium_hennigi	extinct	1.9	2.3
Ancylotherium_hennigi	extinct	2.4	2.5
Ancylotherium_hennigi	extinct	1.9	2.9
Ancylotherium_hennigi	extinct	1.6	3.19
Ancylotherium_hennigi	extinct	2.58	3.56
Ancylotherium_hennigi	extinct	3.2	3.6
Ancylotherium_hennigi	extinct	3.6	3.7
Ancylotherium_hennigi	extinct	3.6	3.7
Ancylotherium_hennigi	extinct	3.6	3.7
Ancylotherium_hennigi	extinct	3.6	3.7
Ancylotherium_hennigi	extinct	5.33	7.25
Ancylotherium_hennigi	extinct	1.8	1.8
Ancylotherium_hennigi	extinct	2.3	2.3
Ancylotherium_hennigi	extinct	3	3
Ancylotherium_pentelicum	extinct	4.9	6.7
Ancylotherium_pentelicum	extinct	4.9	6.7
Ancylotherium_pentelicum	extinct	7.14	7.53
Ancylotherium_pentelicum	extinct	4.9	7.6
Ancylotherium_pentelicum	extinct	4.9	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	7.1	7.6
Ancylotherium_pentelicum	extinct	6.7	8
Ancylotherium_pentelicum	extinct	5.3	8.7
Ancylotherium_pentelicum	extinct	5.3	8.7
Ancylotherium_pentelicum	extinct	7.1	8.9
Ancylotherium_pentelicum	extinct	7.1	8.9
Ancylotherium_pentelicum	extinct	7.1	8.9
Ancylotherium_pentelicum	extinct	7.6	8.9
Ancylotherium_pentelicum	extinct	8.7	11.1
Ancylotherium_pentelicum	extinct	9.9	11.2
Ancylotherium_pentelicum	extinct	5.3	11.6
Ancylotherium_pentelicum	extinct	5.3	11.6
Ancylotherium_pentelicum	extinct	5.3	11.6
Ancylotherium_pentelicum	extinct	5.3	11.6
Ancylotherium_pentelicum	extinct	11.6	12.7
Ancylotherium_pingliangense	extinct	5.3	7.2
Andegameryx_andegaviensis	extinct	19.5	22.4
Andegameryx_andegaviensis	extinct	19.5	22.4
Andegameryx_andegaviensis	extinct	15.2	20
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_andegaviensis	extinct	17.2	19.5
Andegameryx_laugnacensis	extinct	19.5	22.4
Andegameryx_laugnacensis	extinct	19.5	22.4
Andegameryx_serum	extinct	17.2	19.5
Andegameryx_serum	extinct	17.2	19.5
Andegameryx_serum	extinct	16.4	17.2
Anisodon_grande	extinct	5.3	8.7
Anisodon_grande	extinct	7.6	8.9
Anisodon_grande	extinct	9.42	9.64
Anisodon_grande	extinct	9.72	9.78
Anisodon_grande	extinct	8.9	9.9
Anisodon_grande	extinct	8.9	9.9
Anisodon_grande	extinct	8.9	9.9
Anisodon_grande	extinct	9.9	11.2
Anisodon_grande	extinct	9.9	11.2
Anisodon_grande	extinct	9.9	11.2
Anisodon_grande	extinct	9.9	11.2
Anisodon_grande	extinct	9.9	11.2
Anisodon_grande	extinct	9.9	11.2
Anisodon_grande	extinct	9.9	11.2
Anisodon_grande	extinct	11.1	12.47
Anisodon_grande	extinct	9.9	13.5
Anisodon_grande	extinct	11.1	13.5
Anisodon_grande	extinct	11.1	13.5
Anisodon_grande	extinct	11.1	13.5
Anisodon_grande	extinct	11.1	13.5
Anisodon_grande	extinct	11.1	13.5
Anisodon_grande	extinct	11.1	13.5
Anisodon_grande	extinct	13.7	14.8
Anisodon_grande	extinct	11.1	15
Anisodon_grande	extinct	13.5	15
Anisodon_grande	extinct	13.5	15
Anisodon_grande	extinct	13.5	15
Anisodon_grande	extinct	13.5	15
Anisodon_grande	extinct	13.5	15
Anisodon_grande	extinct	13.5	15
Anisodon_grande	extinct	13.5	15
Anisodon_grande	extinct	13.5	15
Anisodon_grande	extinct	13.5	15
Anisodon_grande	extinct	13.5	15
Anisodon_grande	extinct	11.63	15.97
Anisodon_grande	extinct	13.5	16.4
Anisodon_grande	extinct	14.2	16.4
Anisodon_grande	extinct	14.2	16.4
Anisodon_grande	extinct	14.2	16.4
Anisodon_grande	extinct	14.2	16.4
Anisodon_grande	extinct	14.2	16.4
Anisodon_grande	extinct	14.2	16.4
Anisodon_grande	extinct	14.2	16.4
Anisodon_grande	extinct	14.2	16.4
Anisodon_grande	extinct	14.2	16.4
Anisodon_grande	extinct	14.2	16.4
Anisodon_grande	extinct	14.2	16.4
Anisodon_grande	extinct	14.2	16.4
Anisodon_grande	extinct	14.2	16.4
Anisodon_grande	extinct	14.2	16.4
Anisodon_grande	extinct	15.2	17
Anisodon_grande	extinct	16.4	17.2
Anisodon_grande	extinct	16.4	17.2
Anisodon_macedonicus	extinct	7.1	7.6
Anisodon_macedonicus	extinct	5.3	8.7
Anisodon_macedonicus	extinct	7.1	8.9
Anisodon_macedonicus	extinct	5.3	11.6
Anisodon_salinum	extinct	5.3	11.1
Anisodon_salinum	extinct	8	13.5
Anisodon_salinum	extinct	8	13.5
Anisodon_yuanmouensis	extinct	7	7
Anoplotherium_commune	extinct	28.4	33.9
Anoplotherium_commune	extinct	33.9	37.8
Anoplotherium_commune	extinct	34	36
Anoplotherium_commune	extinct	36	38
Anoplotherium_commune	extinct	33.9	37.8
Anoplotherium_commune	extinct	33.9	37.8
Anoplotherium_commune	extinct	33.9	37.8
Anoplotherium_commune	extinct	33.9	37.8
Anoplotherium_commune	extinct	33.9	37.2
Anoplotherium_latipes	extinct	33.9	37.2
Anoplotherium_latipes	extinct	33.9	37.8
Anoplotherium_laurillardi	extinct	33.9	37.8
Anoplotherium_laurillardi	extinct	33.9	37.8
Anoplotherium_laurillardi	extinct	35	36
Anoplotherium_pompeckji	extinct	34	35
Anoplotherium_pompeckji	extinct	34	35
Anthracohyus_choeroides	extinct	37.8	39
Anthracokeryx_birmanicus	extinct	37.8	41.2
Anthracokeryx_birmanicus	extinct	37.8	41.2
Anthracokeryx_birmanicus	extinct	37.8	41.2
Anthracokeryx_naduongensis	extinct	33.9	37.2
Anthracokeryx_sinensis	extinct	44	46
Anthracokeryx_sinensis	extinct	44	46
Anthracokeryx_sinensis	extinct	44	46
Anthracokeryx_sinensis	extinct	44	46
Anthracokeryx_sinensis	extinct	33.9	37.2
Anthracokeryx_sinensis	extinct	33.9	37.2
Anthracokeryx_sinensis	extinct	33.9	37.2
Anthracokeryx_sinensis	extinct	33.9	37.2
Anthracokeryx_sinensis	extinct	33.9	37.2
Anthracokeryx_sinensis	extinct	33.9	37.2
Anthracokeryx_tenuis	extinct	37.8	41.2
Anthracokeryx_tenuis	extinct	37.8	41.2
Anthracokeryx_tenuis	extinct	37.8	41.2
Anthracokeryx_tenuis	extinct	37.8	41.2
Anthracokeryx_tenuis	extinct	37.8	41.2
Anthracokeryx_thailandicus	extinct	33.9	37.2
Anthracokeryx_thailandicus	extinct	23	27.8
Anthracotherium_alsaticum	extinct	28.4	33.9
Anthracotherium_alsaticum	extinct	31	32
Anthracotherium_alsaticum	extinct	28.1	30.2
Anthracotherium_bellia	extinct	33.9	37.2
Anthracotherium_bugtiense	extinct	23.8	24.6
Anthracotherium_bumbachense	extinct	29	30
Anthracotherium_bumbachense	extinct	24.6	28.4
Anthracotherium_chaimanei	extinct	33.9	37.2
Anthracotherium_chengbiensis	extinct	33.9	37.2
Anthracotherium_chengbiensis	extinct	33.9	37.2
Anthracotherium_chengbiensis	extinct	33.9	37.2
Anthracotherium_chengbiensis	extinct	28.4	33.9
Anthracotherium_crassum	extinct	37.8	39
Anthracotherium_crassum	extinct	37.8	39
Anthracotherium_crassum	extinct	37.8	39
Anthracotherium_crassum	extinct	37.8	39
Anthracotherium_crassum	extinct	37.8	39
Anthracotherium_kwablianicum	extinct	23.8	24.6
Anthracotherium_magnum	extinct	27.8	33.9
Anthracotherium_magnum	extinct	28.4	33.9
Anthracotherium_magnum	extinct	28.4	33.9
Anthracotherium_magnum	extinct	28	29
Anthracotherium_magnum	extinct	24	25
Anthracotherium_monsvialense	extinct	28.4	33.9
Anthracotherium_monsvialense	extinct	23	27.8
Anthracotherium_pangan	extinct	37.8	41.2
Anthracotherium_pangan	extinct	37.8	41.2
Anthracotherium_pangan	extinct	37.8	41.2
Anthracotherium_pangan	extinct	37.8	41.2
Anthracotherium_pangan	extinct	37.8	41.2
Anthracotherium_pangan	extinct	37.8	41.2
Anthracotherium_pangan	extinct	37.8	41.2
Anthracotherium_pangan	extinct	37.8	41.2
Anthracotherium_pangan	extinct	37.8	41.2
Anthracotherium_pangan	extinct	37.8	41.2
Anthracotherium_punjabiense	extinct	14.2	16.4
Anthracotherium_punjabiense	extinct	11.6	13.8
Antidorcas_australis	extinct	1.8	2.248
Antidorcas_australis	extinct	1.07	1.65
Antidorcas_australis	extinct	0.62	1.04
Antidorcas_bondi	extinct	2.014	2.65
Antidorcas_bondi	extinct	0.0117	0.129
Antidorcas_bondi	extinct	0.8	1.8
Antidorcas_bondi	extinct	1.8	2.248
Antidorcas_bondi	extinct	1.8	2.248
Antidorcas_bondi	extinct	1.07	1.65
Antidorcas_marsupialis	extant	0.0117	0.129
Antidorcas_marsupialis	extant	0.056	0.17
Antidorcas_marsupialis	extant	0	0.0117
Antidorcas_marsupialis	extant	0	0.0117
Antidorcas_marsupialis	extant	0	0.0117
Antidorcas_marsupialis	extant	0.0117	0.129
Antidorcas_marsupialis	extant	0	0.0117
Antidorcas_marsupialis	extant	0	0.0117
Antidorcas_marsupialis	extant	0.8	1.8
Antidorcas_marsupialis	extant	0	0.0117
Antidorcas_marsupialis	extant	0	0.0117
Antidorcas_marsupialis	extant	0	0.0117
Antidorcas_marsupialis	extant	0	0.0117
Antidorcas_marsupialis	extant	0	0.0117
Antidorcas_recki	extinct	0.8	1.8
Antidorcas_recki	extinct	1.53	1.87
Antidorcas_recki	extinct	0.6	0.8
Antidorcas_recki	extinct	1.789	2.673
Antidorcas_recki	extinct	1.78	1.95
Antidorcas_recki	extinct	1.38	1.53
Antidorcas_recki	extinct	1.87	2.33
Antidorcas_recki	extinct	1.53	1.88
Antidorcas_recki	extinct	2.06	2.33
Antidorcas_recki	extinct	2.52	2.6
Antidorcas_recki	extinct	0.78	1
Antidorcas_recki	extinct	1.95	2.15
Antidorcas_recki	extinct	1.88	2
Antidorcas_recki	extinct	1.4	1.9
Antidorcas_recki	extinct	1.6	1.88
Antidorcas_recki	extinct	1.39	1.6
Antidorcas_recki	extinct	1.86	2
Antidorcas_recki	extinct	1.53	1.86
Antidorcas_recki	extinct	1.38	1.53
Antidorcas_recki	extinct	3	3.5
Antidorcas_recki	extinct	0.8	1.8
Antidorcas_recki	extinct	2.34	2.52
Antidorcas_recki	extinct	2.52	3.4
Antidorcas_recki	extinct	2.52	3.4
Antidorcas_recki	extinct	2.52	3.4
Antidorcas_recki	extinct	2.6	3.4
Antidorcas_recki	extinct	1.6	1.8
Antidorcas_recki	extinct	1.785	1.845
Antidorcas_recki	extinct	1.15	1.785
Antidorcas_recki	extinct	0.95	1.15
Antidorcas_recki	extinct	0.78	0.95
Antidorcas_recki	extinct	2.27	2.32
Antidorcas_recki	extinct	1.9	2.27
Antidorcas_recki	extinct	1.76	1.9
Antidorcas_recki	extinct	2.64	3.4
Antidorcas_recki	extinct	2.014	2.65
Antidorcas_recki	extinct	1.8	2.248
Antidorcas_recki	extinct	1.07	1.65
Antidorcas_recki	extinct	0.62	1.04
Antidorcas_recki	extinct	0.8	1.55
Antifer_crassus	extinct	2.6	3.6
Antifer_niemeyeri	extinct	0.0117	0.129
Antifer_niemeyeri	extinct	0	0.129
Antilocapra_americana	extant	0.0117	0.129
Antilocapra_americana	extant	0.0117	0.129
Antilocapra_americana	extant	0.0117	0.129
Antilocapra_americana	extant	0.0117	0.129
Antilocapra_americana	extant	0.0117	0.129
Antilocapra_americana	extant	0	0.129
Antilocapra_americana	extant	0.0117	0.129
Antilocapra_americana	extant	0.0117	0.129
Antilocapra_americana	extant	0.0117	0.129
Antilocapra_americana	extant	0.0117	0.129
Antilocapra_americana	extant	0	0.129
Antilocapra_americana	extant	0.0117	0.129
Antilocapra_americana	extant	0.0117	0.129
Antilocapra_americana	extant	0	0.0117
Antilocapra_americana	extant	0.0117	0.129
Antilocapra_americana	extant	0.0117	0.129
Antilocapra_americana	extant	0.0117	0.129
Antilocapra_americana	extant	0.2	1.9
Antilocapra_americana	extant	0.0117	0.129
Antilope_cervicapra	extant	0.013	0.03
