fraction,tree,extinction,estimate,mape
0.25,tree.59,high,mape.mean.new,60.78002209154483
0.25,tree.59,high,mape.median.new,72.5403204088866
0.25,tree.590,high,mape.incomplete,508.1114877635981
0.25,tree.590,high,mape.mean,249.4057981598186
0.25,tree.590,high,mape.median,225.54247798769032
0.25,tree.590,high,mape.mean.new,245.62939765637535
0.25,tree.590,high,mape.median.new,227.95207968983084
0.25,tree.591,high,mape.incomplete,185.19929682932158
0.25,tree.591,high,mape.mean,85.01981499757825
0.25,tree.591,high,mape.median,74.99089604425566
0.25,tree.591,high,mape.mean.new,73.73994450308385
0.25,tree.591,high,mape.median.new,85.43221988696898
0.25,tree.592,high,mape.incomplete,371.7254065328434
0.25,tree.592,high,mape.mean,145.45649483364534
0.25,tree.592,high,mape.median,121.0702993768223
0.25,tree.592,high,mape.mean.new,106.94882374230772
0.25,tree.592,high,mape.median.new,97.58092860130243
0.25,tree.593,high,mape.incomplete,186.0806641811316
0.25,tree.593,high,mape.mean,79.80275812798948
0.25,tree.593,high,mape.median,69.70561817950008
0.25,tree.593,high,mape.mean.new,67.51506310383049
0.25,tree.593,high,mape.median.new,74.87034053719029
0.25,tree.594,high,mape.incomplete,467.7526533537826
0.25,tree.594,high,mape.mean,168.83234606070198
0.25,tree.594,high,mape.median,160.1806533571319
0.25,tree.594,high,mape.mean.new,153.89644419722825
0.25,tree.594,high,mape.median.new,166.0988148090726
0.25,tree.595,high,mape.incomplete,262.6145258196584
0.25,tree.595,high,mape.mean,99.8730606977005
0.25,tree.595,high,mape.median,84.97572257142069
0.25,tree.595,high,mape.mean.new,79.71901551341853
0.25,tree.595,high,mape.median.new,80.56615565768189
0.25,tree.596,high,mape.incomplete,433.7652255823466
0.25,tree.596,high,mape.mean,136.99138794937159
0.25,tree.596,high,mape.median,110.57649597055008
0.25,tree.596,high,mape.mean.new,89.44269433986328
0.25,tree.596,high,mape.median.new,66.60204845169538
0.25,tree.597,high,mape.incomplete,648.2117996972223
0.25,tree.597,high,mape.mean,139.33002567426726
0.25,tree.597,high,mape.median,113.88562724172095
0.25,tree.597,high,mape.mean.new,83.40147947641566
0.25,tree.597,high,mape.median.new,92.57856359169043
0.25,tree.598,high,mape.incomplete,230.73158543927903
0.25,tree.598,high,mape.mean,114.08907899280416
0.25,tree.598,high,mape.median,102.03620204188653
0.25,tree.598,high,mape.mean.new,110.40520707589168
0.25,tree.598,high,mape.median.new,109.2610301132058
0.25,tree.599,high,mape.incomplete,530.483229115488
0.25,tree.599,high,mape.mean,187.33567680176176
0.25,tree.599,high,mape.median,157.80462826230345
0.25,tree.599,high,mape.mean.new,150.13611793371265
0.25,tree.599,high,mape.median.new,88.61313306868324
0.25,tree.6,high,mape.incomplete,182.47861499911534
0.25,tree.6,high,mape.mean,77.97779771247059
0.25,tree.6,high,mape.median,65.259748095928245
0.25,tree.6,high,mape.mean.new,60.57244506679338
0.25,tree.6,high,mape.median.new,64.59587860886593
0.25,tree.60,high,mape.incomplete,73.96043281053304
0.25,tree.60,high,mape.mean,54.04765200951611
0.25,tree.60,high,mape.median,49.28950342734169
0.25,tree.60,high,mape.mean.new,49.05315612935881
0.25,tree.60,high,mape.median.new,56.31951092827509
0.25,tree.600,high,mape.incomplete,132.14290615225332
0.25,tree.600,high,mape.mean,65.69091701650838
0.25,tree.600,high,mape.median,59.2409953827522
0.25,tree.600,high,mape.mean.new,61.65474057395949
0.25,tree.600,high,mape.median.new,84.7111840579804
0.25,tree.601,high,mape.incomplete,111.50042113444401
0.25,tree.601,high,mape.mean,61.97861709931154
0.25,tree.601,high,mape.median,59.32671120042456
0.25,tree.601,high,mape.mean.new,63.403768760936174
0.25,tree.601,high,mape.median.new,82.83372325201181
0.25,tree.602,high,mape.incomplete,132.13341346393582
0.25,tree.602,high,mape.mean,65.64345049559529
0.25,tree.602,high,mape.median,59.313778628944604
0.25,tree.602,high,mape.mean.new,61.14024073629645
0.25,tree.602,high,mape.median.new,64.33916147493393
0.25,tree.603,high,mape.incomplete,183.47261139295873
0.25,tree.603,high,mape.mean,95.0065143930231
0.25,tree.603,high,mape.median,82.70448347780999
0.25,tree.603,high,mape.mean.new,76.54335542735099
0.25,tree.603,high,mape.median.new,59.36468795661794
0.25,tree.604,high,mape.incomplete,180.17498652603956
0.25,tree.604,high,mape.mean,70.3108656061059
0.25,tree.604,high,mape.median,57.69019534042678
0.25,tree.604,high,mape.mean.new,52.68247298170859
0.25,tree.604,high,mape.median.new,47.742857905182724
0.25,tree.605,high,mape.incomplete,177.03594935072405
0.25,tree.605,high,mape.mean,57.31300917268507
0.25,tree.605,high,mape.median,51.5431018293694
0.25,tree.605,high,mape.mean.new,40.9111826551655
0.25,tree.605,high,mape.median.new,49.538725682271924
0.25,tree.606,high,mape.incomplete,572.323880366029
0.25,tree.606,high,mape.mean,307.8805773976976
0.25,tree.606,high,mape.median,302.72412844314624
0.25,tree.606,high,mape.mean.new,348.6354520453404
0.25,tree.606,high,mape.median.new,455.4047422620586
0.25,tree.607,high,mape.incomplete,314.4555618774107
0.25,tree.607,high,mape.mean,146.70637603343616
0.25,tree.607,high,mape.median,138.94756413153144
0.25,tree.607,high,mape.mean.new,155.2450418598498
0.25,tree.607,high,mape.median.new,188.86729884017498
0.25,tree.608,high,mape.incomplete,162.57945039727983
0.25,tree.608,high,mape.mean,87.77574473535714
0.25,tree.608,high,mape.median,82.4090355234147
0.25,tree.608,high,mape.mean.new,88.66134837734802
0.25,tree.608,high,mape.median.new,113.77190931198385
0.25,tree.609,high,mape.incomplete,85.39200497082166
0.25,tree.609,high,mape.mean,44.51457375176455
0.25,tree.609,high,mape.median,39.61311508307163
0.25,tree.609,high,mape.mean.new,35.36630508029318
0.25,tree.609,high,mape.median.new,40.33957297121225
0.25,tree.61,high,mape.incomplete,68.36868012818086
0.25,tree.61,high,mape.mean,40.25528597156593
0.25,tree.61,high,mape.median,38.1403835149819
0.25,tree.61,high,mape.mean.new,38.175817428041945
0.25,tree.61,high,mape.median.new,49.443430647757374
0.25,tree.610,high,mape.incomplete,177.37835301117883
0.25,tree.610,high,mape.mean,61.06029095632748
0.25,tree.610,high,mape.median,47.8054765202342
0.25,tree.610,high,mape.mean.new,36.00615517614879
0.25,tree.610,high,mape.median.new,35.94552607066083
0.25,tree.611,high,mape.incomplete,405.3706482038949
0.25,tree.611,high,mape.mean,161.9027306535308
0.25,tree.611,high,mape.median,148.12005706537582
0.25,tree.611,high,mape.mean.new,150.13685688602376
0.25,tree.611,high,mape.median.new,89.38277820055906
0.25,tree.612,high,mape.incomplete,206.08975290036383
0.25,tree.612,high,mape.mean,91.35394502440191
0.25,tree.612,high,mape.median,78.68933451588089
0.25,tree.612,high,mape.mean.new,71.5634963488634
0.25,tree.612,high,mape.median.new,70.96111388832101
0.25,tree.613,high,mape.incomplete,1188.7994034067558
0.25,tree.613,high,mape.mean,326.9566289987081
0.25,tree.613,high,mape.median,249.49730910859128
0.25,tree.613,high,mape.mean.new,157.6310829100124
0.25,tree.613,high,mape.median.new,55.07987995177933
0.25,tree.614,high,mape.incomplete,208.22924195881404
0.25,tree.614,high,mape.mean,67.42907601713078
0.25,tree.614,high,mape.median,59.590344094639725
0.25,tree.614,high,mape.mean.new,58.09477961855223
0.25,tree.614,high,mape.median.new,63.12418227916671
0.25,tree.615,high,mape.incomplete,251.31864036069328
0.25,tree.615,high,mape.mean,108.191617593422
0.25,tree.615,high,mape.median,96.5023079383861
0.25,tree.615,high,mape.mean.new,100.24712839733748
0.25,tree.615,high,mape.median.new,127.085811399808
0.25,tree.616,high,mape.incomplete,862.010348473752
0.25,tree.616,high,mape.mean,294.0347928882065
0.25,tree.616,high,mape.median,234.39666860227643
0.25,tree.616,high,mape.mean.new,191.09108221904145
0.25,tree.616,high,mape.median.new,74.64980490734587
0.25,tree.617,high,mape.incomplete,324.9019699097521
0.25,tree.617,high,mape.mean,114.13137573867506
0.25,tree.617,high,mape.median,93.24768281673317
0.25,tree.617,high,mape.mean.new,79.83179133010937
0.25,tree.617,high,mape.median.new,62.908991514003176
0.25,tree.618,high,mape.incomplete,222.34642659775753
0.25,tree.618,high,mape.mean,115.90064556532032
0.25,tree.618,high,mape.median,102.81008151693933
0.25,tree.618,high,mape.mean.new,109.87841901782289
0.25,tree.618,high,mape.median.new,117.6058010224245
0.25,tree.619,high,mape.incomplete,207.46620910471924
0.25,tree.619,high,mape.mean,66.78655653707263
0.25,tree.619,high,mape.median,57.80199254055596
0.25,tree.619,high,mape.mean.new,58.21625389224454
0.25,tree.619,high,mape.median.new,71.56203931081416
0.25,tree.62,high,mape.incomplete,135.6451680208872
0.25,tree.62,high,mape.mean,56.24203429379177
0.25,tree.62,high,mape.median,49.425748750809845
0.25,tree.62,high,mape.mean.new,52.58309517011065
0.25,tree.62,high,mape.median.new,69.95240705550397
0.25,tree.620,high,mape.incomplete,280.75294767431586
0.25,tree.620,high,mape.mean,144.69254359420043
0.25,tree.620,high,mape.median,144.66716113438437
0.25,tree.620,high,mape.mean.new,147.38549504014472
0.25,tree.620,high,mape.median.new,163.92055187172195
0.25,tree.621,high,mape.incomplete,343.05754228557873
0.25,tree.621,high,mape.mean,185.61331223663032
0.25,tree.621,high,mape.median,188.8720585890565
0.25,tree.621,high,mape.mean.new,206.00005887019654
0.25,tree.621,high,mape.median.new,231.84689496142283
0.25,tree.622,high,mape.incomplete,166.9331895799697
0.25,tree.622,high,mape.mean,61.51455268004848
0.25,tree.622,high,mape.median,51.26624090594891
0.25,tree.622,high,mape.mean.new,51.16280624347862
0.25,tree.622,high,mape.median.new,41.50708072581288
0.25,tree.623,high,mape.incomplete,178.66312294270438
0.25,tree.623,high,mape.mean,73.20697601244488
0.25,tree.623,high,mape.median,61.04366966092031
0.25,tree.623,high,mape.mean.new,63.165432820148396
0.25,tree.623,high,mape.median.new,64.68360550493924
0.25,tree.624,high,mape.incomplete,217.73322568471508
0.25,tree.624,high,mape.mean,110.50720004865373
0.25,tree.624,high,mape.median,116.80645969490375
0.25,tree.624,high,mape.mean.new,113.51926596986746
0.25,tree.624,high,mape.median.new,123.65919300644333
0.25,tree.625,high,mape.incomplete,255.46693631499147
0.25,tree.625,high,mape.mean,136.78930106226687
0.25,tree.625,high,mape.median,147.115790600941
0.25,tree.625,high,mape.mean.new,153.90317551009954
0.25,tree.625,high,mape.median.new,163.49864647380562
0.25,tree.626,high,mape.incomplete,269.6758530417616
0.25,tree.626,high,mape.mean,67.47340149117805
0.25,tree.626,high,mape.median,54.67736886627307
0.25,tree.626,high,mape.mean.new,40.69699403724353
0.25,tree.626,high,mape.median.new,50.68097336421681
0.25,tree.627,high,mape.incomplete,315.0025349546938
0.25,tree.627,high,mape.mean,191.78308408812254
0.25,tree.627,high,mape.median,200.8229621262131
0.25,tree.627,high,mape.mean.new,215.30496838006093
0.25,tree.627,high,mape.median.new,237.47146931258993
0.25,tree.628,high,mape.incomplete,416.63664244833683
0.25,tree.628,high,mape.mean,136.8073426331844
0.25,tree.628,high,mape.median,108.90708681685406
0.25,tree.628,high,mape.mean.new,90.20678113156147
0.25,tree.628,high,mape.median.new,45.97799709769142
0.25,tree.629,high,mape.incomplete,571.1934185534916
0.25,tree.629,high,mape.mean,134.97035471201556
0.25,tree.629,high,mape.median,106.8212889007197
0.25,tree.629,high,mape.mean.new,65.34985496679437
0.25,tree.629,high,mape.median.new,54.096997111380304
0.25,tree.63,high,mape.incomplete,197.94325921606838
0.25,tree.63,high,mape.mean,107.02138951861512
0.25,tree.63,high,mape.median,103.57410443472594
0.25,tree.63,high,mape.mean.new,112.67183736228274
0.25,tree.63,high,mape.median.new,128.06345808496403
0.25,tree.630,high,mape.incomplete,247.63932624847578
0.25,tree.630,high,mape.mean,94.9283251466531
0.25,tree.630,high,mape.median,80.89603388539406
0.25,tree.630,high,mape.mean.new,78.75172164098187
0.25,tree.630,high,mape.median.new,63.43572347291183
0.25,tree.631,high,mape.incomplete,271.5818644588475
0.25,tree.631,high,mape.mean,108.23661417576356
0.25,tree.631,high,mape.median,95.09655497675807
0.25,tree.631,high,mape.mean.new,96.06230005057172
0.25,tree.631,high,mape.median.new,94.25730450657751
0.25,tree.632,high,mape.incomplete,332.15284040683287
0.25,tree.632,high,mape.mean,164.5542133940913
0.25,tree.632,high,mape.median,154.39052287310375
0.25,tree.632,high,mape.mean.new,152.4130309280308
0.25,tree.632,high,mape.median.new,126.16571571374023
0.25,tree.633,high,mape.incomplete,201.52197966108116
0.25,tree.633,high,mape.mean,84.39575324549578
0.25,tree.633,high,mape.median,78.71395087983171
0.25,tree.633,high,mape.mean.new,77.5599099846998
0.25,tree.633,high,mape.median.new,87.16927936656515
0.25,tree.634,high,mape.incomplete,209.84481514044703
0.25,tree.634,high,mape.mean,80.45199479001269
0.25,tree.634,high,mape.median,70.47296190946646
0.25,tree.634,high,mape.mean.new,73.70817131887087
0.25,tree.634,high,mape.median.new,79.3374661104288
0.25,tree.635,high,mape.incomplete,196.82837789034568
0.25,tree.635,high,mape.mean,88.70198260154282
0.25,tree.635,high,mape.median,76.07551869612507
0.25,tree.635,high,mape.mean.new,67.8151294980468
0.25,tree.635,high,mape.median.new,62.24728622746751
0.25,tree.636,high,mape.incomplete,3321.6655190781757
0.25,tree.636,high,mape.mean,2112.247528908251
0.25,tree.636,high,mape.median,2282.771037463746
0.25,tree.636,high,mape.mean.new,2690.2224600480567
0.25,tree.636,high,mape.median.new,3226.9797234501334
0.25,tree.637,high,mape.incomplete,148.35197637594538
0.25,tree.637,high,mape.mean,67.65242675989775
0.25,tree.637,high,mape.median,57.18381174672311
0.25,tree.637,high,mape.mean.new,53.4103738539451
0.25,tree.637,high,mape.median.new,51.62578833279861
0.25,tree.638,high,mape.incomplete,242.84609185844377
0.25,tree.638,high,mape.mean,89.6543032536301
0.25,tree.638,high,mape.median,74.66978867698388
0.25,tree.638,high,mape.mean.new,68.23686974187616
0.25,tree.638,high,mape.median.new,71.12847806829627
0.25,tree.639,high,mape.incomplete,157.2746359814899
0.25,tree.639,high,mape.mean,50.7097045611368
0.25,tree.639,high,mape.median,42.22887504577056
0.25,tree.639,high,mape.mean.new,37.675827049786406
0.25,tree.639,high,mape.median.new,51.06656501371185
0.25,tree.64,high,mape.incomplete,172.60015664510752
0.25,tree.64,high,mape.mean,82.95168608366788
0.25,tree.64,high,mape.median,77.96553005184951
0.25,tree.64,high,mape.mean.new,75.24524762688817
0.25,tree.64,high,mape.median.new,81.7964535535924
0.25,tree.640,high,mape.incomplete,235.08155220240243
0.25,tree.640,high,mape.mean,101.7682034489485
0.25,tree.640,high,mape.median,89.66387493270615
0.25,tree.640,high,mape.mean.new,94.38383340782485
0.25,tree.640,high,mape.median.new,87.29999926241082
0.25,tree.641,high,mape.incomplete,199.4405711417225
0.25,tree.641,high,mape.mean,88.09848772469816
0.25,tree.641,high,mape.median,78.57778310485439
0.25,tree.641,high,mape.mean.new,77.64895296819886
0.25,tree.641,high,mape.median.new,88.4351327870399
0.25,tree.642,high,mape.incomplete,132.37187214525125
0.25,tree.642,high,mape.mean,81.72396483504126
0.25,tree.642,high,mape.median,72.13236652681874
0.25,tree.642,high,mape.mean.new,76.99716651574408
0.25,tree.642,high,mape.median.new,112.29664558630141
0.25,tree.643,high,mape.incomplete,247.4863743017125
0.25,tree.643,high,mape.mean,96.54149540745102
0.25,tree.643,high,mape.median,77.42358982566493
0.25,tree.643,high,mape.mean.new,64.49359305473615
0.25,tree.643,high,mape.median.new,45.42564193090778
0.25,tree.644,high,mape.incomplete,370.2090088105615
0.25,tree.644,high,mape.mean,78.74681349623638
0.25,tree.644,high,mape.median,61.49154116287959
0.25,tree.644,high,mape.mean.new,42.219175250048366
0.25,tree.644,high,mape.median.new,47.905340155143136
0.25,tree.645,high,mape.incomplete,208.2757449016715
0.25,tree.645,high,mape.mean,77.62376594209745
0.25,tree.645,high,mape.median,67.02277111846074
0.25,tree.645,high,mape.mean.new,66.91267356512101
0.25,tree.645,high,mape.median.new,65.78342870507157
0.25,tree.646,high,mape.incomplete,254.76049197423194
0.25,tree.646,high,mape.mean,118.64516514089381
0.25,tree.646,high,mape.median,108.98073425102402
0.25,tree.646,high,mape.mean.new,110.29771220486681
0.25,tree.646,high,mape.median.new,125.8586924648597
0.25,tree.647,high,mape.incomplete,191.56159997059262
0.25,tree.647,high,mape.mean,84.62789877653243
0.25,tree.647,high,mape.median,76.41151606572623
0.25,tree.647,high,mape.mean.new,76.48710071189242
0.25,tree.647,high,mape.median.new,60.725322522971545
0.25,tree.648,high,mape.incomplete,277.41287582481993
0.25,tree.648,high,mape.mean,116.92317100456147
0.25,tree.648,high,mape.median,104.48698841753638
0.25,tree.648,high,mape.mean.new,107.46615847784477
0.25,tree.648,high,mape.median.new,111.74519484180027
0.25,tree.649,high,mape.incomplete,343.48098236490426
0.25,tree.649,high,mape.mean,126.65681758050663
0.25,tree.649,high,mape.median,100.39934393910923
0.25,tree.649,high,mape.mean.new,87.2588560058855
0.25,tree.649,high,mape.median.new,46.23722440841572
0.25,tree.65,high,mape.incomplete,157.24972526174196
0.25,tree.65,high,mape.mean,47.233546409898125
0.25,tree.65,high,mape.median,36.92024782445332
0.25,tree.65,high,mape.mean.new,37.175270632004974
0.25,tree.65,high,mape.median.new,42.272238554462604
0.25,tree.650,high,mape.incomplete,339.08676340877577
0.25,tree.650,high,mape.mean,76.09091175423289
0.25,tree.650,high,mape.median,63.63923813855591
0.25,tree.650,high,mape.mean.new,52.63261337876125
0.25,tree.650,high,mape.median.new,71.31990872585482
0.25,tree.651,high,mape.incomplete,143.93941107777212
0.25,tree.651,high,mape.mean,53.89466437989934
0.25,tree.651,high,mape.median,45.58396105645057
